super_replicate,replicate,strain_no,strain,ethanol,broodsize,date,person_counting,comment,broodsize_nor
2,4,7,JU2526,300,85,20210308,Marijke,,0.24109675386069968
2,4,7,JU2526,300,86,20210308,Marijke,,0.24393318625906082
2,4,7,JU2526,300,144,20210308,Marijke,,0.40844626536400885
2,4,7,JU2526,400,49,20210308,Marijke,,0.13898518751969746
2,4,7,JU2526,400,67,20210308,Marijke,,0.19004097069019857
2,4,7,JU2526,400,2,20210308,Marijke,,0.005672864796722345
2,4,8,JU2600,0,357,20210308,Marijke,,0.7716138328530259
2,4,8,JU2600,100,159,20210308,Marijke,,0.34365994236311237
2,4,8,JU2600,100,333,20210308,Marijke,,0.7197406340057637
2,4,8,JU2600,100,211,20210308,Marijke,,0.45605187319884727
2,4,8,JU2600,200,107,20210308,Marijke,,0.2312680115273775
2,4,8,JU2600,200,177,20210308,Marijke,,0.38256484149855907
2,4,8,JU2600,300,21,20210308,Marijke,,0.045389048991354465
2,4,8,JU2600,300,0,20210308,Marijke,,0
2,4,8,JU2600,300,13,20210308,Marijke,,0.028097982708933718
2,4,8,JU2600,400,0,20210308,Marijke,  ,0
2,4,8,JU2600,400,28,20210308,Marijke,  ,0.06051873198847262
2,4,8,JU2600,400,1,20210308,Marijke,  ,0.0021613832853025934
2,4,9,JU310,0,290,20210308,Marijke,,0.6544537368910128
2,4,9,JU310,0,317,20210308,Marijke,,0.7153856365325899
2,4,9,JU310,0,276,20210308,Marijke,,0.6228594185583433
2,4,9,JU310,100,362,20210308,Marijke,,0.816938802601885
2,4,9,JU310,100,331,20210308,Marijke,,0.7469799548652595
2,4,9,JU310,100,318,20210308,Marijke,,0.7176423735563521
2,4,9,JU310,200,278,20210308,Marijke,,0.6273728926058675
2,4,9,JU310,200,349,20210308,Marijke,,0.7876012212929776
2,4,9,JU310,200,231,20210308,Marijke,,0.5213062524890482
2,4,9,JU310,300,100,20210308,Marijke,,0.22567370237621134
2,4,9,JU310,300,117,20210308,Marijke,,0.2640382317801673
2,4,9,JU310,300,28,20210308,Marijke,,0.06318863666533918
2,4,9,JU310,400,13,20210308,Marijke,,0.029337581308907474
2,4,9,JU310,400,2,20210308,Marijke,,0.004513474047524227
2,4,9,JU310,400,24,20210308,Marijke,,0.05416168857029072
2,4,10,MY2147,0,168,20210308,Marijke,,0.36193895870736087
2,4,10,MY2147,0,346,20210308,Marijke,,0.7454219030520646
2,4,10,MY2147,0,306,20210308,Marijke,,0.659245960502693
2,4,10,MY2147,100,165,20210308,Marijke,,0.35547576301615796
2,4,10,MY2147,100,334,20210308,Marijke,,0.7195691202872531
2,4,10,MY2147,100,171,20210308,Marijke,,0.3684021543985637
2,4,10,MY2147,200,300,20210308,Mark,,0.6463195691202872
2,4,10,MY2147,200,426,20210308,Mark,,0.9177737881508079
2,4,10,MY2147,200,200,20210308,Mark,,0.43087971274685816
2,4,10,MY2147,300,249,20210308,Mark,,0.5364452423698384
2,4,10,MY2147,300,213,20210308,Mark,,0.45888689407540395
2,4,10,MY2147,300,180,20210308,Mark,,0.3877917414721723
2,4,10,MY2147,400,2,20210308,Mark,,0.004308797127468581
2,4,10,MY2147,400,77,20210308,Mark,,0.1658886894075404
2,4,10,MY2147,400,25,20210308,Mark,,0.05385996409335727
2,4,11,MY2693,0,288,20210308,Mark,many males,0.6448044251284077
2,4,11,MY2693,0,335,20210308,Mark,many males,0.7500329250625577
2,4,11,MY2693,0,233,20210308,Mark,many males,0.5216646911629133
2,4,11,MY2693,100,445,20210315,Mark,,0.9963123929935467
2,4,11,MY2693,100,213,20210315,Mark,,0.4768866060845516
2,4,11,MY2693,100,211,20210315,Mark,,0.47240879757671544
2,4,11,MY2693,200,105,20210308,Marijke,,0.23508494666139867
2,4,11,MY2693,200,110,20210308,Marijke,,0.2462794679309891
2,4,11,MY2693,200,139,20210308,Marijke,,0.31120769129461345
2,4,11,MY2693,300,113,20210308,Marijke,,0.2529961806927433
2,4,11,MY2693,300,1,20210308,Marijke,,0.0022389042539180826
2,4,11,MY2693,300,138,20210308,Marijke,,0.3089687870406954
2,4,11,MY2693,400,2,20210308,Marijke,,0.004477808507836165
2,4,11,MY2693,400,2,20210308,Marijke,,0.004477808507836165
2,4,11,MY2693,400,2,20210308,Marijke,,0.004477808507836165
2,4,12,N2,0,118,20210308,Marijke,,0.29131806336579347
2,4,12,N2,0,354,20210308,Marijke,,0.8739541900973804
2,4,12,N2,0,316,20210308,Marijke,,0.7801398985050062
2,4,12,N2,100,282,20210308,Marijke,,0.696200795501303
2,4,12,N2,100,276,20210308,Marijke,,0.6813880126182965
2,4,12,N2,100,176,20210308,Marijke,,0.43450829790152246
2,4,12,N2,200,194,20210308,Marijke,,0.47894664655054175
2,4,12,N2,200,162,20210308,Marijke,,0.3999451378411741
2,4,12,N2,200,342,20210308,Marijke,,0.8443286243313675
2,4,12,N2,300,234,20210308,Marijke,,0.5776985324372514
2,4,12,N2,300,131,20210308,Marijke,,0.3234124262789741
2,4,12,N2,300,100,20210308,Marijke,,0.2468797147167741
2,4,12,N2,400,95,20210308,Marijke,,0.23453572898093542
2,4,12,N2,400,121,20210308,Marijke,,0.2987244548072967
2,4,12,N2,400,68,20210308,Marijke,,0.16787820600740638
2,4,13,NIC2,0,280,20210308,Marijke,,0.5707733469231749
2,4,13,NIC2,0,403,20210308,Marijke,,0.8215059243215697
2,4,13,NIC2,0,409,20210308,Marijke,,0.8337367817556377
2,4,13,NIC2,100,83,20210308,Marijke,,0.16919352783794114
2,4,13,NIC2,100,429,20210308,Marijke,,0.8745063065358645
2,4,13,NIC2,100,151,20210308,Marijke,,0.3078099120907122
2,4,13,NIC2,200,491,20210308,Mark,,1.0008918333545676
2,4,13,NIC2,200,66,20210308,Mark,,0.13453943177474836
2,4,13,NIC2,200,366,20210308,Mark,,0.7460823034781501
2,4,13,NIC2,300,80,20210308,Marijke,,0.16307809912090712
2,4,13,NIC2,300,256,20210308,Marijke,,0.5218499171869028
2,4,13,NIC2,300,34,20210308,Marijke,,0.06930819212638553
2,4,13,NIC2,400,101,20210308,Marijke,,0.20588610014014525
2,4,13,NIC2,400,67,20210308,Marijke,,0.1365779080137597
2,4,13,NIC2,400,103,20210308,Marijke,,0.20996305261816792
2,4,14,NIC526,0,241,20210308,Marijke,,0.6868271057631412
2,4,14,NIC526,0,440,20210308,Marijke,,1.2539582013932868
2,4,14,NIC526,0,323,20210308,Marijke,,0.9205193160227991
2,4,14,NIC526,100,296,20210308,Marijke,,0.8435718809373021
2,4,14,NIC526,100,285,20210308,Marijke,,0.8122229259024698
2,4,14,NIC526,100,297,20210308,Marijke,,0.8464217859404686
2,4,14,NIC526,200,267,20210308,Marijke,,0.7609246358454718
2,4,14,NIC526,200,233,20210308,Marijke,,0.6640278657378087
2,4,14,NIC526,200,158,20210308,Marijke,,0.4502849905003166
2,4,14,NIC526,300,179,20210308,Marijke,,0.5101329955668144
2,4,14,NIC526,300,351,20210308,Marijke,,1.000316656111463
2,4,14,NIC526,300,106,20210308,Marijke,,0.30208993033565545
2,4,14,NIC526,400,95,20210308,Marijke,,0.2707409753008233
2,4,14,NIC526,400,2,20210308,Marijke,,0.005699810006333122
2,4,14,NIC526,400,21,20210308,Marijke,,0.05984800506649778
2,4,15,QX1794,0,369,20210308,Marijke,,0.8877305533279871
2,4,15,QX1794,0,184,20210308,Marijke,,0.44266238973536487
2,4,15,QX1794,0,143,20210308,Marijke,,0.3440256615878107
2,4,15,QX1794,100,199,20210308,Marijke,,0.4787489975942261
2,4,15,QX1794,100,47,20210308,Marijke,,0.11307137129109864
2,4,15,QX1794,100,158,20210308,Marijke,,0.380112269446672
2,4,15,QX1794,200,2,20210308,Marijke,,0.0048115477145148355
2,4,15,QX1794,200,100,20210308,Marijke,,0.24057738572574178
2,4,15,QX1794,200,169,20210308,Marijke,,0.4065757818765036
2,4,15,QX1794,300,51,20210308,Marijke,,0.1226944667201283
2,4,15,QX1794,300,46,20210308,Marijke,,0.11066559743384122
2,4,15,QX1794,300,55,20210308,Marijke,,0.13231756214915796
2,4,15,QX1794,400,3,20210308,Marijke,,0.007217321571772253
2,4,15,QX1794,400,35,20210308,Marijke,,0.08420208500400962
2,4,15,QX1794,400,49,20210308,Marijke,,0.11788291900561347
2,4,16,XZ1516,0,120,20210308,Marijke,,0.3769633507853403
2,4,16,XZ1516,0,212,20210308,Marijke,,0.6659685863874346
2,4,16,XZ1516,0,133,20210308,Marijke,,0.4178010471204189
2,4,16,XZ1516,100,112,20210308,Marijke,,0.3518324607329843
2,4,16,XZ1516,100,2,20210308,Marijke,,0.0062827225130890054
2,4,16,XZ1516,100,178,20210308,Marijke,,0.5591623036649215
2,4,16,XZ1516,200,24,20210308,Marijke,,0.07539267015706806
2,4,16,XZ1516,200,38,20210308,Marijke,,0.1193717277486911
2,4,16,XZ1516,200,49,20210308,Marijke,,0.15392670157068064
2,4,16,XZ1516,300,28,20210308,Marijke,,0.08795811518324607
2,4,16,XZ1516,300,14,20210308,Marijke,,0.04397905759162304
2,4,16,XZ1516,300,5,20210308,Marijke,,0.015706806282722512
2,4,16,XZ1516,400,2,20210323,Samirah,,0.0062827225130890054
2,4,16,XZ1516,400,1,20210323,Samirah,,0.0031413612565445027
2,4,16,XZ1516,400,2,20210323,Samirah,,0.0062827225130890054
2,5,1,CB4856,0,124,20210315,Mark,one not counted (fished male),0.29284132841328414
2,5,1,CB4856,0,179,20210315,Mark,one not counted (fished male),0.4227306273062731
2,5,1,CB4856,100,389,20210315,Mark,,0.9186715867158671
2,5,1,CB4856,100,421,20210315,Mark,,0.9942435424354243
2,5,1,CB4856,100,18,20210315,Mark,,0.04250922509225092
2,5,1,CB4856,200,230,20210315,Marijke,,0.5431734317343173
2,5,1,CB4856,200,243,20210315,Marijke,,0.5738745387453874
2,5,1,CB4856,200,110,20210315,Marijke,,0.25977859778597784
2,5,1,CB4856,300,162,20210315,Marijke,,0.3825830258302583
2,5,1,CB4856,300,135,20210315,Marijke,,0.31881918819188193
2,5,1,CB4856,300,146,20210315,Marijke,,0.3447970479704797
2,5,1,CB4856,400,62,20210315,Marijke,,0.14642066420664207
2,5,1,CB4856,400,68,20210315,Marijke,,0.16059040590405904
2,5,2,DL238,0,272,20210315,Marijke,,0.7679999999999999
2,5,2,DL238,0,114,20210315,Marijke,,0.32188235294117645
2,5,2,DL238,0,110,20210315,Marijke,,0.3105882352941176
2,5,2,DL238,100,235,20210315,Marijke,,0.6635294117647058
2,5,2,DL238,100,98,20210315,Marijke,,0.27670588235294113
2,5,2,DL238,100,138,20210315,Marijke,,0.3896470588235294
2,5,2,DL238,200,150,20210315,Marijke,,0.4235294117647059
2,5,2,DL238,200,117,20210315,Marijke,,0.33035294117647057
2,5,2,DL238,300,133,20210315,Marijke,,0.3755294117647059
2,5,2,DL238,300,143,20210315,Marijke,,0.4037647058823529
2,5,2,DL238,400,16,20210315,Marijke,,0.04517647058823529
2,5,2,DL238,400,122,20210315,Marijke,,0.3444705882352941
2,5,2,DL238,400,48,20210315,Marijke,,0.13552941176470587
2,5,3,ECA36,0,126,20210315,Marijke,,0.7582748244734203
2,5,3,ECA36,0,92,20210315,Marijke,,0.5536609829488466
2,5,3,ECA36,0,70,20210315,Marijke,,0.4212637913741224
2,5,3,ECA36,100,92,20210315,Marijke,,0.5536609829488466
2,5,3,ECA36,100,2,20210315,Marijke,,0.012036108324974926
2,5,3,ECA36,100,29,20210315,Marijke,,0.17452357071213642
2,5,3,ECA36,200,113,20210315,Mark,last one: suicide,0.6800401203610833
2,5,3,ECA36,200,2,20210315,Mark,last one: suicide,0.012036108324974926
2,5,3,ECA36,200,1,20210315,Mark,last one: suicide,0.006018054162487463
2,5,3,ECA36,300,34,20210315,Marijke,,0.20461384152457374
2,5,3,ECA36,300,1,20210315,Marijke,,0.006018054162487463
2,5,3,ECA36,300,28,20210315,Marijke,,0.16850551654964896
2,5,3,ECA36,400,16,20210315,Mark,,0.0962888665997994
2,5,3,ECA36,400,2,20210315,Mark,,0.012036108324974926
2,5,3,ECA36,400,2,20210315,Mark,,0.012036108324974926
2,5,4,ECA396,0,194,20210315,Marijke,,0.6645099904852522
2,5,4,ECA396,0,94,20210315,Marijke,,0.3219790675547098
2,5,4,ECA396,0,231,20210315,Marijke,,0.7912464319695528
2,5,4,ECA396,100,299,20210315,Marijke,,1.0241674595623216
2,5,4,ECA396,100,254,20210315,Marijke,,0.8700285442435776
2,5,4,ECA396,100,245,20210315,Marijke,,0.8392007611798287
2,5,4,ECA396,200,213,20210315,Marijke,,0.7295908658420551
2,5,4,ECA396,200,227,20210315,Marijke,,0.7775451950523311
2,5,4,ECA396,200,153,20210315,Marijke,,0.5240723120837297
2,5,4,ECA396,300,125,20210315,Marijke,,0.42816365366317793
2,5,4,ECA396,300,143,20210315,Marijke,,0.48981921979067555
2,5,4,ECA396,300,153,20210315,Marijke,,0.5240723120837297
2,5,4,ECA396,400,61,20210315,Marijke,,0.20894386298763082
2,5,4,ECA396,400,125,20210315,Marijke,,0.42816365366317793
2,5,4,ECA396,400,120,20210315,Marijke,,0.4110371075166508
2,5,5,EG4725,0,260,20210315,Marijke,,0.5562819446095328
2,5,5,EG4725,0,311,20210315,Marijke,,0.6653987875906335
2,5,5,EG4725,0,216,20210315,Marijke,,0.46214192321407344
2,5,5,EG4725,100,341,20210315,Marijke,,0.7295851658148104
2,5,5,EG4725,100,301,20210315,Marijke,,0.6440033281825746
2,5,5,EG4725,100,325,20210315,Marijke,,0.695352430761916
2,5,5,EG4725,200,274,20210315,Marijke,,0.5862355877808154
2,5,5,EG4725,200,272,20210315,Marijke,,0.5819564958992036
2,5,5,EG4725,200,308,20210315,Marijke,,0.6589801497682158
2,5,5,EG4725,300,284,20210315,Marijke,,0.6076310471888743
2,5,5,EG4725,300,340,20210315,Marijke,,0.7274456198740045
2,5,5,EG4725,300,17,20210315,Marijke,,0.036372280993700226
2,5,5,EG4725,400,41,20210315,Marijke,,0.08772138357304171
2,5,5,EG4725,400,145,20210315,Marijke,,0.31023416141685484
2,5,5,EG4725,400,107,20210315,Marijke,,0.22893141566623082
2,5,6,JU1400,0,92,20210315,Marijke,,0.3540864840389405
2,5,6,JU1400,0,113,20210315,Marijke,,0.4349105727869595
2,5,6,JU1400,0,146,20210315,Marijke,,0.5619198551052751
2,5,6,JU1400,100,276,20210315,Marijke,,1.0622594521168214
2,5,6,JU1400,100,305,20210315,Marijke,,1.1738736699117047
2,5,6,JU1400,200,160,20210315,Marijke,,0.6158025809372878
2,5,6,JU1400,200,161,20210315,Marijke,,0.6196513470681458
2,5,6,JU1400,200,208,20210315,Marijke,,0.8005433552184741
2,5,6,JU1400,300,92,20210315,Marijke,,0.3540864840389405
2,5,6,JU1400,300,55,20210315,Marijke,,0.21168213719719267
2,5,6,JU1400,300,160,20210315,Marijke,,0.6158025809372878
2,5,6,JU1400,400,1,20210315,Marijke,,0.0038487661308580488
2,5,6,JU1400,400,1,20210315,Marijke,,0.0038487661308580488
2,5,6,JU1400,400,60,20210315,Marijke,,0.23092596785148292
2,5,7,JU2526,0,336,20210315,Marijke,,0.953041285849354
2,5,7,JU2526,0,379,20210315,Marijke,,1.0750078789788844
2,5,7,JU2526,0,84,20210315,Marijke,,0.2382603214623385
2,5,7,JU2526,100,353,20210315,Marijke,,1.0012606366214938
2,5,7,JU2526,100,330,20210315,Marijke,,0.9360226914591869
2,5,7,JU2526,100,296,20210315,Marijke,,0.839583989914907
2,5,7,JU2526,200,259,20210315,Marijke,,0.7346359911755437
2,5,7,JU2526,200,240,20210315,Marijke,,0.6807437756066814
2,5,7,JU2526,200,119,20210315,Marijke,,0.33753545540497953
2,5,7,JU2526,300,224,20210315,Marijke,,0.6353608572329026
2,5,7,JU2526,300,66,20210315,Marijke,,0.1872045382918374
2,5,7,JU2526,300,100,20210315,Marijke,,0.2836432398361172
2,5,7,JU2526,400,7,20210315,Marijke,,0.019855026788528206
2,5,7,JU2526,400,82,20210315,Marijke,,0.23258745666561614
2,5,7,JU2526,400,187,20210315,Marijke,,0.5304128584935393
2,5,8,JU2600,0,162,20210315,Marijke,,0.35014409221902015
2,5,8,JU2600,0,375,20210315,Marijke,,0.8105187319884726
2,5,8,JU2600,0,350,20210315,Marijke,,0.7564841498559077
2,5,8,JU2600,100,370,20210315,Marijke,,0.7997118155619596
2,5,8,JU2600,100,341,20210315,Marijke,,0.7370317002881844
2,5,8,JU2600,100,290,20210315,Marijke,,0.6268011527377522
2,5,8,JU2600,200,282,20210315,Marijke,,0.6095100864553313
2,5,8,JU2600,200,201,20210315,Marijke,,0.4344380403458213
2,5,8,JU2600,200,183,20210315,Marijke,,0.39553314121037464
2,5,8,JU2600,300,97,20210315,Marijke,,0.20965417867435157
2,5,8,JU2600,300,167,20210315,Marijke,,0.36095100864553314
2,5,8,JU2600,300,155,20210315,Marijke,,0.335014409221902
2,5,8,JU2600,400,58,20210315,Marijke,,0.12536023054755044
2,5,8,JU2600,400,69,20210315,Marijke,,0.14913544668587897
2,5,8,JU2600,400,59,20210315,Marijke,,0.12752161383285301
2,5,9,JU310,0,190,20210315,Marijke,,0.4287800345148015
2,5,9,JU310,0,297,20210315,Marijke,,0.6702508960573477
2,5,9,JU310,0,254,20210315,Marijke,,0.5732112040355768
2,5,9,JU310,100,218,20210315,Marijke,,0.4919686711801407
2,5,9,JU310,100,337,20210315,Marijke,,0.7605203770078321
2,5,9,JU310,100,391,20210315,Marijke,,0.8823841762909863
2,5,9,JU310,200,269,20210315,Marijke,,0.6070622593920085
2,5,9,JU310,200,258,20210315,Marijke,,0.5822381521306252
2,5,9,JU310,200,251,20210315,Marijke,,0.5664409929642904
2,5,9,JU310,300,75,20210315,Marijke,,0.1692552767821585
2,5,9,JU310,300,264,20210315,Marijke,,0.5957785742731979
2,5,9,JU310,300,219,20210315,Marijke,,0.4942254082039028
2,5,9,JU310,400,107,20210315,Marijke,,0.24147086154254613
2,5,9,JU310,400,135,20210315,Marijke,,0.3046594982078853
2,5,9,JU310,400,89,20210315,Marijke,,0.20084959511482808
2,5,10,MY2147,0,154,20210315,Marijke,,0.3317773788150808
2,5,10,MY2147,0,216,20210315,Marijke,,0.4653500897666068
2,5,10,MY2147,0,254,20210315,Marijke,,0.5472172351885098
2,5,10,MY2147,100,429,20210315,Mark,,0.9242369838420107
2,5,10,MY2147,100,274,20210315,Mark,,0.5903052064631956
2,5,10,MY2147,100,156,20210315,Mark,,0.33608617594254936
2,5,10,MY2147,200,395,20210315,Marijke,,0.8509874326750448
2,5,10,MY2147,200,365,20210315,Marijke,,0.7863554757630161
2,5,10,MY2147,200,205,20210315,Marijke,,0.44165170556552963
2,5,10,MY2147,300,215,20210315,Mark,,0.4631956912028725
2,5,10,MY2147,300,231,20210315,Mark,,0.49766606822262116
2,5,10,MY2147,300,233,20210315,Mark,,0.5019748653500897
2,5,10,MY2147,400,51,20210315,Mark,,0.10987432675044882
2,5,10,MY2147,400,1,20210315,Mark,,0.0021543985637342907
2,5,10,MY2147,400,60,20210315,Mark,,0.12926391382405744
2,5,11,MY2693,0,188,20210315,Mark,,0.42091399973659954
2,5,11,MY2693,0,290,20210315,Mark,,0.6492822336362439
2,5,11,MY2693,0,110,20210315,Mark,,0.2462794679309891
2,5,11,MY2693,100,352,20210323,Marijke,,0.788094297379165
2,5,11,MY2693,100,404,20210323,Marijke,,0.9045173185829053
2,5,11,MY2693,100,207,20210323,Marijke,,0.46345318056104307
2,5,11,MY2693,200,244,20210315,Marijke,,0.5462926379560121
2,5,11,MY2693,200,270,20210315,Marijke,,0.6045041485578823
2,5,11,MY2693,200,286,20210315,Marijke,,0.6403266166205716
2,5,11,MY2693,300,182,20210315,Marijke,,0.40748057421309103
2,5,11,MY2693,300,58,20210315,Marijke,,0.12985644672724878
2,5,11,MY2693,300,1,20210315,Marijke,,0.0022389042539180826
2,5,11,MY2693,400,106,20210315,Marijke,,0.23732385091531674
2,5,11,MY2693,400,80,20210315,Marijke,,0.1791123403134466
2,5,12,N2,0,314,20210315,Marijke,,0.7752023042106707
2,5,12,N2,0,377,20210315,Marijke,,0.9307365244822384
2,5,12,N2,0,412,20210315,Marijke,,1.0171444246331094
2,5,12,N2,100,260,20210315,Marijke,,0.6418872582636127
2,5,12,N2,100,200,20210315,Marijke,,0.4937594294335482
2,5,12,N2,100,357,20210315,Marijke,,0.8813605815388836
2,5,12,N2,200,263,20210315,Marijke,,0.6492936497051159
2,5,12,N2,200,193,20210315,Marijke,,0.47647784940337407
2,5,12,N2,200,207,20210315,Marijke,,0.5110410094637224
2,5,12,N2,300,228,20210315,Marijke,,0.562885749554245
2,5,12,N2,300,112,20210315,Marijke,,0.276505280482787
2,5,12,N2,300,289,20210315,Marijke,,0.7134823755314772
2,5,12,N2,400,192,20210315,Mark,,0.4740090522562063
2,5,12,N2,400,89,20210315,Mark,,0.21972294609792897
2,5,12,N2,400,107,20210315,Mark,,0.2641612947469483
2,5,13,NIC2,0,329,20210315,Marijke,,0.6706586826347305
2,5,13,NIC2,0,335,20210315,Marijke,,0.6828895400687985
2,5,13,NIC2,0,285,20210315,Marijke,,0.5809657281182317
2,5,13,NIC2,100,552,20210315,Mark,also cannot find parents,1.125238883934259
2,5,13,NIC2,100,0,20210315,Mark,also cannot find parents,0
2,5,13,NIC2,100,60,20210315,Mark,also cannot find parents,0.12230857434068035
2,5,13,NIC2,200,346,20210315,Mark,,0.7053127786979233
2,5,13,NIC2,200,340,20210315,Mark,,0.6930819212638553
2,5,13,NIC2,200,211,20210315,Mark,,0.43011848643139255
2,5,13,NIC2,300,285,20210315,Marijke,,0.5809657281182317
2,5,13,NIC2,300,220,20210315,Marijke,,0.44846477258249456
2,5,13,NIC2,300,174,20210315,Marijke,,0.354694865587973
2,5,13,NIC2,400,137,20210315,Marijke,,0.27927124474455345
2,5,13,NIC2,400,164,20210315,Marijke,,0.3343101031978596
2,5,13,NIC2,400,235,20210315,Marijke,,0.47904191616766467
2,5,14,NIC526,0,201,20210315,Marijke,,0.5728309056364788
2,5,14,NIC526,0,158,20210315,Marijke,,0.4502849905003166
2,5,14,NIC526,0,369,20210315,Marijke,,1.051614946168461
2,5,14,NIC526,100,225,20210315,Marijke,,0.6412286257124762
2,5,14,NIC526,100,329,20210315,Marijke,,0.9376187460417985
2,5,14,NIC526,100,240,20210315,Marijke,,0.6839772007599746
2,5,14,NIC526,200,107,20210315,Marijke,,0.304939835338822
2,5,14,NIC526,200,197,20210315,Marijke,,0.5614312856238125
2,5,14,NIC526,200,118,20210315,Marijke,,0.33628879037365417
2,5,14,NIC526,300,156,20210315,Mark,,0.4445851804939835
2,5,14,NIC526,300,142,20210315,Mark,,0.40468651044965165
2,5,14,NIC526,300,184,20210315,Mark,,0.5243825205826472
2,5,14,NIC526,400,36,20210315,Marijke,,0.1025965801139962
2,5,14,NIC526,400,56,20210315,Marijke,,0.15959468017732742
2,5,14,NIC526,400,56,20210315,Marijke,,0.15959468017732742
2,5,15,QX1794,0,486,20210315,Mark,,1.169206094627105
2,5,15,QX1794,0,289,20210315,Mark,,0.6952686447473937
2,5,15,QX1794,0,233,20210315,Mark,,0.5605453087409783
2,5,15,QX1794,100,312,20210315,Mark,,0.7506014434643143
2,5,15,QX1794,100,246,20210315,Mark,,0.5918203688853247
2,5,15,QX1794,100,373,20210315,Mark,,0.8973536487570168
2,5,15,QX1794,200,238,20210315,Marijke,,0.5725741780272654
2,5,15,QX1794,200,88,20210315,Marijke,,0.21170809943865276
2,5,15,QX1794,200,137,20210315,Marijke,,0.32959101844426625
2,5,15,QX1794,300,32,20210315,Marijke,,0.07698476343223737
2,5,15,QX1794,300,191,20210315,Marijke,,0.4595028067361668
2,5,15,QX1794,300,212,20210315,Marijke,,0.5100240577385725
2,5,15,QX1794,400,4,20210315,Marijke,,0.009623095429029671
2,5,15,QX1794,400,95,20210315,Marijke,,0.22854851643945467
2,5,15,QX1794,400,151,20210315,Marijke,,0.36327185244587007
2,5,16,XZ1516,0,250,20210315,Marijke,,0.7853403141361257
2,5,16,XZ1516,0,254,20210315,Marijke,,0.7979057591623037
2,5,16,XZ1516,0,133,20210315,Marijke,,0.4178010471204189
2,5,16,XZ1516,100,71,20210315,Marijke,,0.2230366492146597
2,5,16,XZ1516,100,120,20210315,Marijke,,0.3769633507853403
2,5,16,XZ1516,100,121,20210315,Marijke,,0.38010471204188484
2,5,16,XZ1516,200,3,20210315,Marijke,,0.009424083769633508
2,5,16,XZ1516,200,4,20210315,Marijke,,0.012565445026178011
2,5,16,XZ1516,200,76,20210315,Marijke,,0.2387434554973822
2,5,16,XZ1516,300,18,20210315,Marijke,,0.05654450261780105
2,5,16,XZ1516,300,23,20210315,Marijke,,0.07225130890052356
2,5,16,XZ1516,300,41,20210315,Marijke,,0.12879581151832462
2,5,16,XZ1516,400,2,20210308,Marijke,,0.0062827225130890054
2,5,16,XZ1516,400,2,20210308,Marijke,,0.0062827225130890054
2,5,16,XZ1516,400,5,20210308,Marijke,,0.015706806282722512
2,6,1,CB4856,0,360,20210323,Marijke,,0.8501845018450185
2,6,1,CB4856,0,332,20210323,Marijke,,0.7840590405904059
2,6,1,CB4856,100,182,20210323,Marijke,,0.42981549815498155
2,6,1,CB4856,100,280,20210323,Marijke,,0.6612546125461255
2,6,1,CB4856,100,228,20210323,Marijke,,0.538450184501845
2,6,1,CB4856,200,298,20210323,Marijke,,0.7037638376383764
2,6,1,CB4856,200,232,20210323,Marijke,,0.5478966789667896
2,6,1,CB4856,200,156,20210323,Marijke,,0.3684132841328413
2,6,1,CB4856,300,94,20210323,Marijke,,0.22199261992619926
2,6,1,CB4856,400,73,20210323,Marijke,,0.17239852398523986
2,6,1,CB4856,400,74,20210323,Marijke,,0.174760147601476
2,6,2,DL238,0,359,20210323,Marijke,,1.0136470588235293
2,6,2,DL238,0,304,20210323,Marijke,,0.8583529411764705
2,6,2,DL238,0,365,20210323,Marijke,,1.0305882352941176
2,6,2,DL238,100,355,20210323,Marijke,,1.0023529411764704
2,6,2,DL238,100,139,20210323,Marijke,,0.39247058823529407
2,6,2,DL238,100,303,20210323,Marijke,,0.8555294117647059
2,6,2,DL238,200,165,20210323,Marijke,,0.46588235294117647
2,6,2,DL238,200,267,20210323,Marijke,,0.7538823529411764
2,6,2,DL238,200,290,20210323,Marijke,,0.8188235294117646
2,6,2,DL238,300,261,20210323,Marijke,,0.7369411764705882
2,6,2,DL238,300,271,20210323,Marijke,,0.7651764705882352
2,6,2,DL238,300,102,20210323,Marijke,,0.288
2,6,2,DL238,400,70,20210323,Marijke,,0.1976470588235294
2,6,2,DL238,400,6,20210323,Marijke,,0.016941176470588234
2,6,2,DL238,400,69,20210323,Marijke,,0.1948235294117647
2,6,3,ECA36,0,229,20210323,Marijke,,1.378134403209629
2,6,3,ECA36,0,195,20210323,Marijke,,1.1735205616850553
2,6,3,ECA36,0,158,20210323,Marijke,,0.9508525576730191
2,6,3,ECA36,100,2,20210323,Marijke,,0.012036108324974926
2,6,3,ECA36,100,26,20210323,Marijke,,0.15646940822467403
2,6,3,ECA36,100,2,20210323,Marijke,,0.012036108324974926
2,6,3,ECA36,200,19,20210323,Marijke,,0.1143430290872618
2,6,3,ECA36,200,4,20210323,Marijke,,0.02407221664994985
2,6,3,ECA36,200,1,20210323,Marijke,,0.006018054162487463
2,6,3,ECA36,300,56,20210323,Marijke,,0.3370110330992979
2,6,3,ECA36,300,2,20210323,Marijke,,0.012036108324974926
2,6,3,ECA36,300,1,20210323,Marijke,,0.006018054162487463
2,6,3,ECA36,400,39,20210323,Marijke,,0.23470411233701105
2,6,3,ECA36,400,20,20210323,Marijke,,0.12036108324974926
2,6,3,ECA36,400,2,20210323,Marijke,,0.012036108324974926
